0.961094,秒

迭代次数,5000,种群数量,100,变异比例,0.2
迭代次数,适值,路径
112,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
113,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
114,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
115,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
116,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
117,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
118,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
119,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
120,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
121,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
122,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
123,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
124,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
125,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
126,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
127,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
128,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
129,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
130,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
131,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
132,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
133,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
134,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
135,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
136,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
